time,soc_true,soc_kf,soc_fgo
555,0.76929,0.767757,0.843237
556,0.769256,0.767697,0.84319
557,0.769232,0.767662,0.843168
558,0.769162,0.767637,0.843158
559,0.769073,0.767563,0.843098
560,0.769038,0.76747,0.843016
561,0.769018,0.767433,0.842991
562,0.768937,0.767412,0.842983
563,0.768875,0.767327,0.84291
564,0.768828,0.767262,0.842855
565,0.768763,0.767212,0.842816
566,0.768702,0.767144,0.842757
567,0.76865,0.767081,0.842703
568,0.768607,0.767026,0.842657
569,0.768545,0.766981,0.842622
570,0.768484,0.766915,0.842565
571,0.768402,0.766851,0.842508
572,0.768354,0.766765,0.842429
573,0.768297,0.766715,0.842386
574,0.768226,0.766655,0.842333
575,0.768143,0.76658,0.842265
576,0.768109,0.766494,0.842183
577,0.768069,0.766457,0.842154
578,0.768004,0.766416,0.842122
579,0.767967,0.766347,0.842061
580,0.76792,0.766309,0.842032
581,0.767888,0.766259,0.841994
582,0.767841,0.766225,0.841971
583,0.767781,0.766176,0.841935
584,0.767748,0.766113,0.841883
585,0.767681,0.766078,0.84186
586,0.767661,0.766008,0.841802
587,0.767623,0.765987,0.841794
588,0.767549,0.765947,0.841767
589,0.767464,0.765869,0.8417
590,0.76738,0.76578,0.841619
591,0.767319,0.765692,0.841537
592,0.7673,0.765628,0.841479
593,0.767226,0.765609,0.841468
594,0.767171,0.76553,0.841397
595,0.767116,0.765473,0.841347
596,0.767032,0.765415,0.841297
597,0.766965,0.765327,0.841214
598,0.766933,0.765256,0.841149
599,0.766883,0.765223,0.841123
600,0.766845,0.76517,0.841078
601,0.766824,0.76513,0.841048
602,0.766799,0.765108,0.841037
603,0.76671,0.765082,0.841024
604,0.766675,0.764989,0.840941
605,0.766585,0.764952,0.840914
606,0.766561,0.764857,0.840828
607,0.76653,0.764832,0.840813
608,0.766456,0.764799,0.840791
609,0.766422,0.764721,0.840722
610,0.766392,0.764686,0.840696
611,0.766301,0.764654,0.840675
612,0.76622,0.764559,0.840587
613,0.766176,0.764474,0.840507
614,0.766134,0.764427,0.840466
615,0.766073,0.764384,0.840428
616,0.766019,0.764319,0.840369
617,0.765975,0.764263,0.840318
618,0.765908,0.764217,0.840277
619,0.76585,0.764147,0.840211
620,0.765803,0.764085,0.840153
621,0.765738,0.764036,0.840108
622,0.765662,0.763968,0.840042
623,0.765574,0.763888,0.839964
624,0.765547,0.763795,0.839871
625,0.765513,0.763767,0.839845
626,0.765464,0.763732,0.839813
627,0.76542,0.76368,0.839764
628,0.765387,0.763634,0.839723
629,0.765342,0.7636,0.839693
630,0.765258,0.763552,0.83965
631,0.765179,0.763464,0.839565
632,0.765131,0.763381,0.839481
633,0.765042,0.763331,0.839432
634,0.76501,0.763237,0.839337
635,0.764975,0.763204,0.839304
636,0.764883,0.763167,0.839268
637,0.764802,0.76307,0.839171
638,0.764732,0.762986,0.839083
639,0.764685,0.762911,0.839006
640,0.764625,0.762862,0.838956
641,0.764548,0.762799,0.838891
642,0.764517,0.762719,0.838808
643,0.764445,0.762685,0.838775
644,0.76438,0.76261,0.8387
645,0.764298,0.762542,0.838632
646,0.764266,0.762456,0.838545
647,0.764212,0.762423,0.838514
648,0.764184,0.762365,0.838459
649,0.76412,0.762336,0.838435
650,0.764051,0.76227,0.838373
651,0.763963,0.762197,0.838305
652,0.763939,0.762104,0.838215
653,0.763884,0.762079,0.838196
654,0.763835,0.762021,0.838146
655,0.763791,0.76197,0.838102
656,0.763713,0.761924,0.838065
657,0.763668,0.761842,0.837991
658,0.763581,0.761794,0.837953
659,0.763555,0.761703,0.837869
660,0.763502,0.761676,0.837853
661,0.763475,0.76162,0.837809
662,0.763443,0.761592,0.837794
663,0.763423,0.761558,0.837776
664,0.763396,0.761537,0.837772
665,0.763306,0.761509,0.837762
666,0.763249,0.761415,0.837683
667,0.763186,0.761354,0.837637
668,0.76315,0.761288,0.837585
669,0.763122,0.76125,0.837561
670,0.763056,0.761221,0.837547
671,0.762973,0.761152,0.837493
672,0.762945,0.761065,0.837418
673,0.762861,0.761036,0.837403
674,0.762791,0.760947,0.837325
675,0.762772,0.760873,0.837263
676,0.762736,0.760854,0.837256
677,0.762698,0.760816,0.837233
678,0.762666,0.760776,0.837207
679,0.762645,0.760742,0.837189
680,0.762598,0.76072,0.837184
681,0.762538,0.760671,0.83715
682,0.762452,0.760608,0.837102
683,0.762383,0.760517,0.837021
684,0.762305,0.760445,0.836959
685,0.762281,0.760363,0.836884
686,0.762207,0.760338,0.836868
687,0.76213,0.76026,0.836797
688,0.762095,0.76018,0.836723
689,0.762031,0.760142,0.836693
690,0.761996,0.760075,0.836633
691,0.761907,0.760039,0.836605
692,0.761884,0.759945,0.836517
693,0.761851,0.759921,0.836501
694,0.761796,0.759886,0.836476
695,0.761751,0.759828,0.836427
696,0.76168,0.759782,0.83639
697,0.76161,0.759707,0.836322
698,0.761538,0.759634,0.836256
699,0.761488,0.759557,0.836186
700,0.761423,0.759505,0.83614
701,0.761355,0.759437,0.836078
702,0.761315,0.759366,0.836013
703,0.761296,0.759324,0.835978
704,0.76127,0.759303,0.835968
705,0.76122,0.759276,0.835953
706,0.761196,0.759224,0.835912
707,0.761169,0.759199,0.8359
708,0.761094,0.75917,0.835885
709,0.76104,0.759092,0.835819
710,0.760948,0.759035,0.835773
711,0.760903,0.758939,0.835685
712,0.76088,0.758891,0.835645
713,0.760799,0.758868,0.835632
714,0.760757,0.758782,0.835555
715,0.76071,0.758737,0.835519
716,0.760691,0.758688,0.835478
717,0.760624,0.758669,0.835469
718,0.760605,0.758598,0.835407
719,0.760532,0.758578,0.835397
720,0.760495,0.758502,0.835329
721,0.760447,0.758463,0.835298
722,0.760418,0.758412,0.835255
723,0.760343,0.758382,0.835233
724,0.760269,0.758303,0.835159
725,0.760192,0.758225,0.835085
726,0.760114,0.758145,0.835005
727,0.760096,0.758063,0.834923
728,0.760058,0.758043,0.834906
729,0.759966,0.758004,0.834869
